date,killed,wounded,city,state,lat,lon
2018-09-21T00:00:00.000Z,4,0,Henderson,NV,32.182598,-95.7893178
2018-09-22T00:00:00.000Z,0,4,Hempstead,NY,33.6949319,-93.6929825
2018-09-22T00:00:00.000Z,0,4,Washington,DC,38.8950368,-77.0365427
2018-09-23T00:00:00.000Z,1,3,Altamont,TN,37.1903448,-95.2971928
2018-09-23T00:00:00.000Z,0,4,Baldwin Park,CA,34.0854739,-117.9611761
2018-09-23T00:00:00.000Z,1,4,Bakersfield,CA,35.3738712,-119.0194639
2018-09-24T00:00:00.000Z,3,2,Memphis,TN,35.1460249,-90.0517638
2018-09-28T00:00:00.000Z,1,3,Philadelphia,PA,39.9527237,-75.1635262
2018-09-29T00:00:00.000Z,1,4,Orlando,FL,28.5421109,-81.3790304
2018-09-30T00:00:00.000Z,1,3,Compton,CA,33.894927,-118.226624
2018-09-30T00:00:00.000Z,1,3,Memphis,TN,35.1460249,-90.0517638
2018-10-01T00:00:00.000Z,2,2,Chicago,IL,41.8755616,-87.6244212
2018-10-03T00:00:00.000Z,2,5,Florence,SC,34.79981,-87.677251
2018-10-03T00:00:00.000Z,1,4,Philadelphia,PA,39.9527237,-75.1635262
2018-10-04T00:00:00.000Z,0,4,Swainsboro,GA,32.5973857,-82.3337376
2018-10-04T00:00:00.000Z,1,3,Española,NM,36.0028011,-106.0578009
2018-10-04T00:00:00.000Z,0,6,South Bend,IN,41.6833813,-86.2500066
2018-10-06T00:00:00.000Z,0,4,Tulsa,OK,36.1563122,-95.9927516
2018-10-06T00:00:00.000Z,1,3,Houston,TX,29.7589382,-95.3676974
2018-10-06T00:00:00.000Z,0,6,Oakland,CA,37.8044557,-122.271356
2018-10-07T00:00:00.000Z,3,2,Raytown,MO,39.0089226,-94.4622103
2018-10-08T00:00:00.000Z,0,4,Burmingham,AL,38.626719,-121.208572
2018-10-09T00:00:00.000Z,2,2,Fort Myers,FL,26.640628,-81.8723084
2018-10-10T00:00:00.000Z,4,0,Rochester,NY,43.157285,-77.615214
2018-10-12T00:00:00.000Z,0,6,Spartanburg,SC,34.9498007,-81.9320157
2018-10-12T00:00:00.000Z,0,4,Las Vegas,NV,36.1672559,-115.148516
2018-10-13T00:00:00.000Z,0,4,Glasgow Village,MO,38.753661,-90.1984434
2018-10-13T00:00:00.000Z,4,1,Taft,TX,35.1424671,-119.456507
2018-10-14T00:00:00.000Z,3,1,Las Vegas,NV,36.1672559,-115.148516
2018-10-14T00:00:00.000Z,0,4,Fort Worth,TX,32.753177,-97.3327459
2018-10-15T00:00:00.000Z,5,0,Columbia,TN,34.0007493,-81.0343313
2018-10-15T00:00:00.000Z,2,2,East Palo Alto,CA,37.4688273,-122.141075
2018-10-16T00:00:00.000Z,0,4,Atlanta,GA,33.7489924,-84.3902644
2018-10-21T00:00:00.000Z,1,3,Lakewood,WA,39.7085736,-105.0846694
2018-10-21T00:00:00.000Z,0,6,Jacksonville,FL,30.3321838,-81.655651
2018-10-22T00:00:00.000Z,0,6,Chicago (Burnside),IL,41.7300345,-87.596714
2018-10-24T00:00:00.000Z,0,5,Chicago (Washington Park),IL,41.7925338,-87.6181052
2018-10-26T00:00:00.000Z,1,3,Jersey City,NJ,40.7215682,-74.047455
2018-10-27T00:00:00.000Z,0,5,Memphis,TN,35.1460249,-90.0517638
2018-10-27T00:00:00.000Z,11,7,Pittsburgh,PA,40.4416941,-79.9900861
2018-10-28T00:00:00.000Z,2,2,El Dorado,AR,33.2115087,-92.6650144
2018-10-29T00:00:00.000Z,0,7,Riverside,CA,33.9533546,-117.3961623
2018-10-30T00:00:00.000Z,2,3,Vallejo,CA,38.1040864,-122.2566367
2018-10-30T00:00:00.000Z,0,5,Los Angeles,CA,34.0536909,-118.242766
2018-10-31T00:00:00.000Z,1,3,Detroit,MI,42.3315509,-83.0466403
2018-11-01T00:00:00.000Z,0,5,Minneapolis,MN,44.9772995,-93.2654692
2018-11-01T00:00:00.000Z,2,2,Springfield,MO,39.7990175,-89.6439575
2018-11-02T00:00:00.000Z,0,4,Long Beach,CA,33.7690164,-118.191604
2018-11-02T00:00:00.000Z,3,5,Tallahassee,FL,30.4380832,-84.2809332
2018-11-03T00:00:00.000Z,0,5,Watertown,NY,42.3652226,-71.1843771
2018-11-06T00:00:00.000Z,3,1,San Antonio,TX,29.4246002,-98.4951405
2018-11-07T00:00:00.000Z,13,2,Thousand Oaks,CA,34.1705609,-118.8375937
2018-11-10T00:00:00.000Z,2,4,Memphis,TN,35.1460249,-90.0517638
2018-11-11T00:00:00.000Z,3,1,Globe,AZ,41.9903762,-71.523673
2018-11-11T00:00:00.000Z,1,4,Robbins,IL,41.6439227,-87.7036602
2018-11-12T00:00:00.000Z,3,1,Smithfield,NC,35.5085531,-78.33936
2018-11-13T00:00:00.000Z,2,3,Indianapolis,IN,39.7683331,-86.1583502
2018-11-13T00:00:00.000Z,1,3,Albuquerque,NM,35.0841034,-106.650985
2018-11-13T00:00:00.000Z,4,1,Tsayatoh (Gallup),NM,,
2018-11-14T00:00:00.000Z,3,1,Baton Rouge,LA,30.4507936,-91.1391153
2018-11-16T00:00:00.000Z,3,1,Little Rock,AR,34.7465071,-92.2896267
2018-11-16T00:00:00.000Z,1,3,Wheatland,WI,46.4335302,-109.8498047
2018-11-17T00:00:00.000Z,1,3,Clarksdale,MS,34.2006479,-90.5702071
2018-11-18T00:00:00.000Z,0,4,Magnolia Springs (victims were all relatives of gunman),AL,,
2018-11-18T00:00:00.000Z,1,4,Los Angeles,CA,34.0536909,-118.242766
2018-11-19T00:00:00.000Z,4,0,Philadelphia,PA,39.9527237,-75.1635262
2018-11-19T00:00:00.000Z,1,4,Denver,CO,39.7392364,-104.984862
2018-11-19T00:00:00.000Z,4,0,Chicago,IL,41.8755616,-87.6244212
2018-11-21T00:00:00.000Z,0,4,St. Louis,MO,38.6280278,-90.1910154
2018-11-22T00:00:00.000Z,3,2,Fort Wayne,IN,41.0799898,-85.1386015
2018-11-23T00:00:00.000Z,2,5,Brownsville,FL,25.9140277,-97.4890879
2018-11-24T00:00:00.000Z,2,2,Orlando,FL,28.5421109,-81.3790304
2018-11-25T00:00:00.000Z,1,3,Houston,TX,29.7589382,-95.3676974
2018-11-25T00:00:00.000Z,0,4,Oakland,CA,37.8044557,-122.271356
2018-11-25T00:00:00.000Z,2,2,Demopolis,AL,32.5178284,-87.8368201
2018-11-30T00:00:00.000Z,0,4,Powell,TN,37.8192526,-83.8239902
2018-12-01T00:00:00.000Z,0,5,Miami,FL,25.7741728,-80.19362
2018-12-08T00:00:00.000Z,0,5,Queens,NY,40.7135078,-73.8283132
2018-12-09T00:00:00.000Z,0,5,Inglewood,CA,33.9562003,-118.353132
2018-12-09T00:00:00.000Z,0,4,Madison,WI,43.074761,-89.3837613
2018-12-10T00:00:00.000Z,1,3,Laurinburg,NC,34.7740495,-79.4628248
2018-12-11T00:00:00.000Z,1,3,Natchitoches,LA,31.7606732,-93.0860209
2018-12-11T00:00:00.000Z,1,3,Houston,TX,29.7589382,-95.3676974
2018-12-13T00:00:00.000Z,0,4,Philadelphia,PA,39.9527237,-75.1635262
2018-12-14T00:00:00.000Z,1,3,Colorado Springs,CO,38.8339578,-104.825348
2018-12-15T00:00:00.000Z,0,4,Durham,NC,35.996653,-78.9018053
2018-12-15T00:00:00.000Z,0,5,Miami,FL,25.7741728,-80.19362
2018-12-16T00:00:00.000Z,4,0,Miami-Dade,FL,25.6364246,-80.4989467
2018-12-18T00:00:00.000Z,0,5,Baltimore,MD,39.2908816,-76.610759
2018-12-19T00:00:00.000Z,4,0,Hillsborough,FL,27.9184543,-82.3488057
2018-12-20T00:00:00.000Z,3,1,Temple,TX,31.098207,-97.3427847
2018-12-22T00:00:00.000Z,0,4,Las Vegas,NV,36.1672559,-115.148516
2018-12-23T00:00:00.000Z,0,8,Springfield,MO,39.7990175,-89.6439575
2018-12-24T00:00:00.000Z,2,2,Lutcher,LA,30.0404796,-90.6989797
2018-12-26T00:00:00.000Z,0,4,Stone Mountain,GA,33.8062166,-84.1457505
2018-12-29T00:00:00.000Z,1,3,Lima,OH,40.7399785,-84.105006
2018-12-29T00:00:00.000Z,4,1,St. Charles,MO,38.7877791,-90.6747372
2018-12-30T00:00:00.000Z,2,2,Sacramento,CA,38.5810606,-121.493895
2018-12-31T00:00:00.000Z,3,2,Cleveland,OH,41.4996574,-81.6936772
2019-12-30T00:00:00.000Z,3,1,Baltimore,MD,39.2908816,-76.610759
2019-12-29T00:00:00.000Z,0,5,Danville,IL,40.125222,-87.6304614
2019-12-29T00:00:00.000Z,1,3,Buffalo,NY,42.8867166,-78.8783922
2019-12-29T00:00:00.000Z,0,5,Ceres,CA,37.5949316,-120.9577098
2019-12-27T00:00:00.000Z,0,4,Kennesaw,GA,34.0234337,-84.6154897
2019-12-27T00:00:00.000Z,2,7,Houston,TX,29.7589382,-95.3676974
2019-12-27T00:00:00.000Z,1,3,Modesto,CA,37.6390972,-120.9968782
2019-12-26T00:00:00.000Z,0,5,St. Petersburg,FL,27.7703796,-82.6695085
2019-12-25T00:00:00.000Z,4,0,Rio Rancho,NM,35.269381,-106.632819
2019-12-25T00:00:00.000Z,0,4,Oakland,CA,37.8044557,-122.271356
2019-12-25T00:00:00.000Z,1,3,Coralville,IA,41.6759977,-91.580705
2019-12-25T00:00:00.000Z,1,3,Richmond,VA,37.5385087,-77.43428
2019-12-24T00:00:00.000Z,0,4,New Orleans,LA,29.9759983,-90.0782127
2019-12-24T00:00:00.000Z,0,6,High Point,NC,35.9556924,-80.0053176
2019-12-22T00:00:00.000Z,0,7,Baltimore,MD,39.2908816,-76.610759
2019-12-22T00:00:00.000Z,1,7,Spring Lake Park,MN,45.1154274,-93.2492872
2019-12-22T00:00:00.000Z,0,13,Chicago (Englewood),IL,41.7797559,-87.6458836
2019-12-21T00:00:00.000Z,1,6,Waynesboro,MS,38.0686668,-78.8893999
2019-12-21T00:00:00.000Z,0,4,Edgard,LA,30.0432578,-90.5600869
2019-12-20T00:00:00.000Z,2,2,Tuskegee,AL,32.4240286,-85.6916195
2019-12-20T00:00:00.000Z,0,4,Lynn,IN,33.1474257,-101.812592
2019-12-20T00:00:00.000Z,2,2,Winston-Salem,NC,36.0998131,-80.2440518
2019-12-19T00:00:00.000Z,2,2,Westerly,RI,41.3775996,-71.8272911
2019-12-18T00:00:00.000Z,0,4,San Antonio,TX,29.4246002,-98.4951405
2019-12-17T00:00:00.000Z,4,1,Great Falls,MT,47.5048851,-111.29189
2019-12-15T00:00:00.000Z,1,4,Columbus,GA,39.9622601,-83.0007065
2019-12-14T00:00:00.000Z,0,4,Ivanhoe,CA,44.463229,-96.247372
2019-12-14T00:00:00.000Z,3,1,Ontario,CA,34.065846,-117.6484304
2019-12-12T00:00:00.000Z,1,3,Moline Acres,MO,38.7469948,-90.2401117
2019-12-10T00:00:00.000Z,4,0,Edinburg,TX,26.3013982,-98.1624501
2019-12-10T00:00:00.000Z,6,4,Jersey City,NJ,40.7215682,-74.047455
2019-12-08T00:00:00.000Z,2,3,DeSoto,TX,27.190253,-81.8244232
2019-12-08T00:00:00.000Z,1,4,New Orleans,LA,29.9759983,-90.0782127
2019-12-06T00:00:00.000Z,4,8,Pensacola,FL,30.421309,-87.2169149
2019-12-05T00:00:00.000Z,4,1,Coral Gables,FL,25.72149,-80.2683838
2019-12-04T00:00:00.000Z,2,2,Montgomery,AL,32.3669656,-86.3006485
2019-12-02T00:00:00.000Z,2,2,Brownsville,TN,25.9140277,-97.4890879
2019-12-01T00:00:00.000Z,1,3,Kalamazoo,MI,42.291707,-85.5872286
2019-12-01T00:00:00.000Z,4,0,Minneapolis,MN,44.9772995,-93.2654692
2019-12-01T00:00:00.000Z,2,2,New Orleans,LA,29.9759983,-90.0782127
2019-12-01T00:00:00.000Z,2,3,Cotton Valley,LA,32.8193093,-93.4176721
2019-12-01T00:00:00.000Z,0,12,New Orleans,LA,29.9759983,-90.0782127
2019-12-01T00:00:00.000Z,1,4,Aurora,IL,41.7571701,-88.3147539
2019-11-30T00:00:00.000Z,0,5,Hensley,AR,37.4740011,-81.6998327
2019-11-29T00:00:00.000Z,0,7,Amarillo,TX,35.2072185,-101.833824
2019-11-27T00:00:00.000Z,0,5,Bronx,NY,40.851039,-73.84025027765061
2019-11-25T00:00:00.000Z,2,2,Brownsville,FL,25.9140277,-97.4890879
2019-11-24T00:00:00.000Z,2,2,Cottonport,LA,30.9840789,-92.0534555
2019-11-24T00:00:00.000Z,1,4,Birmingham,AL,33.5206824,-86.8024326
2019-11-24T00:00:00.000Z,0,6,Los Angeles,CA,34.0536909,-118.242766
2019-11-23T00:00:00.000Z,1,6,Tallulah,LA,32.4084539,-91.1869112
2019-11-23T00:00:00.000Z,0,4,Los Angeles,CA,34.0536909,-118.242766
2019-11-22T00:00:00.000Z,0,5,Long Beach,CA,33.7690164,-118.191604
2019-11-21T00:00:00.000Z,0,4,Everett,WA,47.9793437,-122.2127011
2019-11-20T00:00:00.000Z,0,4,Richmond,CA,37.5385087,-77.43428
2019-11-18T00:00:00.000Z,1,4,Newark,NJ,40.735657,-74.1723667
2019-11-17T00:00:00.000Z,4,6,Fresno,CA,36.7394421,-119.7848307
2019-11-17T00:00:00.000Z,0,4,Cleveland,OH,41.4996574,-81.6936772
2019-11-16T00:00:00.000Z,6,0,San Diego,CA,32.7174202,-117.1627728
2019-11-14T00:00:00.000Z,3,3,Santa Clarita,CA,34.3916641,-118.542586
2019-11-11T00:00:00.000Z,0,4,Belle Glade,FL,26.6845104,-80.6675577
2019-11-10T00:00:00.000Z,0,4,Little Rock,AR,34.7465071,-92.2896267
2019-11-10T00:00:00.000Z,0,4,Kansas City,MO,39.100105,-94.5781416
2019-11-10T00:00:00.000Z,1,4,Memphis,TN,35.1460249,-90.0517638
2019-11-09T00:00:00.000Z,0,4,Vidalia,GA,32.2176855,-82.4134614
2019-11-09T00:00:00.000Z,0,4,Detroit,MI,42.3315509,-83.0466403
2019-11-08T00:00:00.000Z,1,3,Raleigh,NC,35.7803977,-78.6390989
2019-11-08T00:00:00.000Z,2,3,Conyers,GA,33.6676103,-84.0176904
2019-11-06T00:00:00.000Z,1,3,Eugene,OR,44.0505054,-123.0950506
2019-11-04T00:00:00.000Z,1,4,Houston,TX,29.7589382,-95.3676974
2019-11-03T00:00:00.000Z,1,3,Phoenix,AZ,33.4484367,-112.074141
2019-11-03T00:00:00.000Z,0,4,Toledo,OH,41.6529143,-83.5378173
2019-11-03T00:00:00.000Z,1,3,Nacogdoches,TX,31.5970503,-94.5927451
2019-11-02T00:00:00.000Z,0,4,Baton Rouge ,LA,30.4507936,-91.1391153
2019-11-02T00:00:00.000Z,1,4,Detroit,MI,42.3315509,-83.0466403
2019-11-01T00:00:00.000Z,0,5,Tolleson,AZ,33.4500497,-112.259309
2019-11-01T00:00:00.000Z,0,4,San Angelo,TX,31.4649685,-100.4405094
2019-10-31T00:00:00.000Z,5,4,Orinda,CA,37.8771476,-122.1796888
2019-10-30T00:00:00.000Z,4,0,Deer Park,TX,42.1608585,-88.0814651
2019-10-30T00:00:00.000Z,4,0,Philadelphia,PA,39.9527237,-75.1635262
2019-10-29T00:00:00.000Z,3,9,Long Beach,CA,33.7690164,-118.191604
2019-10-29T00:00:00.000Z,1,3,Baltimore,MD,39.2908816,-76.610759
2019-10-28T00:00:00.000Z,1,3,Baltimore,MD,39.2908816,-76.610759
2019-10-27T00:00:00.000Z,0,4,Detroit,MI,42.3315509,-83.0466403
2019-10-27T00:00:00.000Z,1,4,Lansing,MI,42.7337712,-84.5553805
2019-10-27T00:00:00.000Z,2,6,Greenville,TX,34.851354,-82.3984882
2019-10-24T00:00:00.000Z,2,2,Oklahoma City,OK,35.4729886,-97.5170536
2019-10-22T00:00:00.000Z,1,3,Midwest City,OK,35.4495097,-97.3967025
2019-10-22T00:00:00.000Z,3,2,Burke,VA,35.7270403,-81.6632108
2019-10-21T00:00:00.000Z,0,4,Sumter,SC,28.6689748,-82.076402
2019-10-20T00:00:00.000Z,1,3,Port Arthur,TX,29.8988618,-93.9288723
2019-10-19T00:00:00.000Z,0,4,Duquesne,PA,40.3814581,-79.8597708
2019-10-19T00:00:00.000Z,1,3,El Paso,TX,31.7550511,-106.4882345
2019-10-15T00:00:00.000Z,2,2,Miami,OK,25.7741728,-80.19362
2019-10-15T00:00:00.000Z,0,4,Columbus,OH,39.9622601,-83.0007065
2019-10-14T00:00:00.000Z,3,1,Philadelphia,PA,39.9527237,-75.1635262
2019-10-13T00:00:00.000Z,0,4,Akron,OH,41.083064,-81.518485
2019-10-13T00:00:00.000Z,0,6,Philadelphia,PA,39.9527237,-75.1635262
2019-10-12T00:00:00.000Z,0,4,Crosby,TX,33.5778818,-101.2855737
2019-10-12T00:00:00.000Z,1,3,Baltimore,MD,39.2908816,-76.610759
2019-10-12T00:00:00.000Z,5,0,Chicago,IL,41.8755616,-87.6244212
2019-10-12T00:00:00.000Z,1,5,Eastpointe,MI,42.4683698,-82.9554746
2019-10-12T00:00:00.000Z,1,3,Philadelphia,PA,39.9527237,-75.1635262
2019-10-12T00:00:00.000Z,4,3,Brooklyn,NY,40.6526006,-73.9497211
2019-10-10T00:00:00.000Z,0,5,Philadelphia,PA,39.9527237,-75.1635262
2019-10-10T00:00:00.000Z,1,3,Milwaukee,WI,43.0349931,-87.922497
2019-10-10T00:00:00.000Z,2,2,Tampa,FL,27.9477595,-82.458444
2019-10-09T00:00:00.000Z,1,3,Baltimore,MD,39.2908816,-76.610759
2019-10-07T00:00:00.000Z,5,0,Abington,MA,40.1206656,-75.1179512
2019-10-06T00:00:00.000Z,0,4,Denver,CO,39.7392364,-104.984862
2019-10-06T00:00:00.000Z,0,5,Evansville,IN,37.9747645,-87.5558483
2019-10-06T00:00:00.000Z,4,5,Kansas City,KS,39.100105,-94.5781416
2019-10-05T00:00:00.000Z,0,5,Normandy,MO,38.7208842,-90.2973359
2019-10-05T00:00:00.000Z,4,0,Lawton,OK,34.6086854,-98.3903305
2019-10-03T00:00:00.000Z,1,3,Roxboro,NC,36.3937519,-78.9827881
2019-10-03T00:00:00.000Z,1,3,Marshall,MO,41.0324537,-89.2998456
2019-10-01T00:00:00.000Z,0,4,St. Louis,MO,38.6280278,-90.1910154
2019-09-29T00:00:00.000Z,0,4,Claflin,KS,38.525011,-98.5336841
2019-09-29T00:00:00.000Z,4,0,Beaumont,TX,30.0860459,-94.1018461
2019-09-29T00:00:00.000Z,1,3,Round Lake,IL,43.5405195,-95.4683381
2019-09-29T00:00:00.000Z,0,4,Milwaukee,WI,43.0349931,-87.922497
2019-09-29T00:00:00.000Z,0,4,Jacksonville,FL,30.3321838,-81.655651
2019-09-27T00:00:00.000Z,3,1,Seaman,OH,38.942014,-83.5724181
2019-09-24T00:00:00.000Z,1,3,Chicago (Lower West Side),IL,41.8541996,-87.6656086
2019-09-23T00:00:00.000Z,2,2,Gary,IN,41.6020962,-87.3370647
2019-09-22T00:00:00.000Z,0,5,Independence,MO,39.0924792,-94.4137923
2019-09-21T00:00:00.000Z,4,0,Cleveland,OH,41.4996574,-81.6936772
2019-09-21T00:00:00.000Z,4,0,Joliet,IL,41.5263603,-88.0840212
2019-09-21T00:00:00.000Z,0,4,New Orleans,LA,29.9759983,-90.0782127
2019-09-21T00:00:00.000Z,0,6,Indianapolis,IN,39.7683331,-86.1583502
2019-09-21T00:00:00.000Z,1,3,South Bend,IN,41.6833813,-86.2500066
2019-09-21T00:00:00.000Z,2,8,Lancaster,SC,40.03813,-76.3056686
2019-09-20T00:00:00.000Z,1,5,New Orleans,LA,29.9759983,-90.0782127
2019-09-19T00:00:00.000Z,1,5,Washington,DC,38.8950368,-77.0365427
2019-09-18T00:00:00.000Z,3,1,Chicago (West Garfield Park),IL,41.8805878,-87.7292227
2019-09-18T00:00:00.000Z,2,2,Wilmington,CA,39.7459468,-75.546589
2019-09-16T00:00:00.000Z,2,2,Cheyenne,WY,41.139981,-104.820246
2019-09-14T00:00:00.000Z,0,4,Lagrange,GA,41.6372578,-85.4216948
2019-09-14T00:00:00.000Z,2,2,St. Louis,MO,38.6280278,-90.1910154
2019-09-14T00:00:00.000Z,1,4,Oakland,CA,37.8044557,-122.271356
2019-09-13T00:00:00.000Z,0,4,North Fairmont,OH,41.8860637,-87.62110801966668
2019-09-12T00:00:00.000Z,1,3,Albuquerque,NM,35.0841034,-106.650985
2019-09-12T00:00:00.000Z,4,2,Albuquerque,NM,35.0841034,-106.650985
2019-09-10T00:00:00.000Z,0,4,Chicago (West Town),IL,41.9014213,-87.6861661
2019-09-08T00:00:00.000Z,1,3,Alexandria,LA,38.8051095,-77.0470229
2019-09-08T00:00:00.000Z,2,3,Sumter,SC,28.6689748,-82.076402
2019-09-07T00:00:00.000Z,3,1,Whiteville,NC,34.3387802,-78.7030721
2019-09-04T00:00:00.000Z,0,4,Jacksonville,FL,30.3321838,-81.655651
2019-09-04T00:00:00.000Z,2,2,Marrero,LA,29.8835055,-90.11844862641495
2019-09-02T00:00:00.000Z,0,4,Chicago (Washington Park),IL,41.7925338,-87.6181052
2019-09-02T00:00:00.000Z,5,0,Elkmont,AL,34.9289743,-86.9738959
2019-09-02T00:00:00.000Z,2,2,Greensboro,NC,36.0726355,-79.7919754
2019-09-01T00:00:00.000Z,0,4,Rocky Mount,NC,35.9423833,-77.7956949
2019-09-01T00:00:00.000Z,1,3,Hartford,CT,41.764582,-72.6908547
2019-09-01T00:00:00.000Z,0,4,Toledo,OH,41.6529143,-83.5378173
2019-08-31T00:00:00.000Z,0,7,Valley,AL,41.5595723,-98.9805484
2019-08-31T00:00:00.000Z,0,4,Baltimore,MD,39.2908816,-76.610759
2019-08-31T00:00:00.000Z,2,3,Chicago (West Englewood),IL,41.7780891,-87.6667177
2019-08-31T00:00:00.000Z,8,25,Odessa,TX,31.8457149,-102.367687
2019-08-31T00:00:00.000Z,2,2,Philadelphia,PA,39.9527237,-75.1635262
2019-08-31T00:00:00.000Z,0,4,Moncks Corner,SC,33.1960027,-80.0131374
2019-08-31T00:00:00.000Z,0,4,Frederick,MD,39.2127031,-78.279166
2019-08-31T00:00:00.000Z,1,3,Charlotte,NC,35.2272086,-80.8430827
2019-08-30T00:00:00.000Z,0,9,Mobile,AL,30.6867339,-88.0848929
2019-08-30T00:00:00.000Z,1,3,Baltimore,MD,39.2908816,-76.610759
2019-08-29T00:00:00.000Z,1,3,Baltimore,MD,39.2908816,-76.610759
2019-08-26T00:00:00.000Z,4,0,Pembroke Pines,FL,26.0031465,-80.223937
2019-08-25T00:00:00.000Z,3,4,Hobbs,NM,32.707667,-103.1311314
2019-08-25T00:00:00.000Z,1,3,Chicago (Chatham),IL,41.7411454,-87.6125481
2019-08-24T00:00:00.000Z,1,3,Lynn,MA,33.1474257,-101.812592
2019-08-24T00:00:00.000Z,0,7,Temple Hills,MD,38.81050355,-76.95000596047004
2019-08-23T00:00:00.000Z,0,4,Dublin,GA,37.7021521,-121.9357918
2019-08-23T00:00:00.000Z,1,3,St. Louis,MO,38.6280278,-90.1910154
2019-08-23T00:00:00.000Z,3,2,Houston,TX,29.7589382,-95.3676974
2019-08-22T00:00:00.000Z,0,4,Los Angeles,CA,34.0536909,-118.242766
2019-08-22T00:00:00.000Z,2,2,Columbia,SC,34.0007493,-81.0343313
2019-08-20T00:00:00.000Z,0,4,Atlanta,GA,33.7489924,-84.3902644
2019-08-18T00:00:00.000Z,0,4,Kansas City,MO,39.100105,-94.5781416
2019-08-17T00:00:00.000Z,0,4,Kansas City,MO,39.100105,-94.5781416
2019-08-17T00:00:00.000Z,2,2,Newport News,VA,36.9775016,-76.42977
2019-08-17T00:00:00.000Z,0,6,Houston,TX,29.7589382,-95.3676974
2019-08-15T00:00:00.000Z,2,3,Montgomery,AL,32.3669656,-86.3006485
2019-08-15T00:00:00.000Z,0,5,Philadelphia,PA,39.9527237,-75.1635262
2019-08-14T00:00:00.000Z,1,5,New Manchester,WV,40.5314547,-80.5800712
2019-08-14T00:00:00.000Z,0,6,Philadelphia,PA,39.9527237,-75.1635262
2019-08-13T00:00:00.000Z,2,3,Tacoma,WA,47.2455013,-122.438329
2019-08-12T00:00:00.000Z,0,4,Greenwood,MS,37.8709542,-96.2471338
2019-08-12T00:00:00.000Z,3,1,Hickory,NC,37.959055,-93.3334746
2019-08-12T00:00:00.000Z,2,2,Riverside,CA,33.9533546,-117.3961623
2019-08-11T00:00:00.000Z,0,6,Chicago (Garfield Park),IL,41.8814196,-87.71588889888733
2019-08-10T00:00:00.000Z,0,4,Richmond,VA,37.5385087,-77.43428
2019-08-10T00:00:00.000Z,0,4,San Francisco,CA,37.7790262,-122.419906
2019-08-09T00:00:00.000Z,0,4,Houston,TX,29.7589382,-95.3676974
2019-08-09T00:00:00.000Z,0,4,Chicago (Marquette Park),IL,41.7685596,-87.70288271582231
2019-08-08T00:00:00.000Z,2,3,Irvington,NJ,38.4391517,-89.1627456
2019-08-07T00:00:00.000Z,2,2,St. Louis,MO,38.6280278,-90.1910154
2019-08-06T00:00:00.000Z,4,0,Stone Mountain,GA,33.8062166,-84.1457505
2019-08-06T00:00:00.000Z,0,4,Detroit,MI,42.3315509,-83.0466403
2019-08-06T00:00:00.000Z,1,3,Suitland,MD,38.850133799999995,-76.9256744274507
2019-08-05T00:00:00.000Z,4,0,San Antonio,TX,29.4246002,-98.4951405
2019-08-05T00:00:00.000Z,0,4,Brooklyn,NY,40.6526006,-73.9497211
2019-08-04T00:00:00.000Z,0,4,Grenada Co.,MS,33.772401,-89.7674875
2019-08-04T00:00:00.000Z,10,17,Dayton,OH,39.7589478,-84.1916069
2019-08-04T00:00:00.000Z,1,3,Memphis,TN,35.1460249,-90.0517638
2019-08-04T00:00:00.000Z,1,7,Chicago (Lawndale),IL,41.8539606,-87.7179739
2019-08-03T00:00:00.000Z,0,7,Chicago (Douglas Park),IL,41.8600662,-87.69935465963917
2019-08-03T00:00:00.000Z,23,23,El Paso,TX,31.7550511,-106.4882345
2019-08-02T00:00:00.000Z,2,3,Suffolk,VA,40.8832318,-72.8578027
2019-08-02T00:00:00.000Z,3,1,Pomfret,MD,41.8975977,-71.9625736
2019-07-31T00:00:00.000Z,3,1,Elkhart,IN,41.6012796,-85.8590603
2019-07-30T00:00:00.000Z,3,1,Rosenberg,TX,29.5571825,-95.8085623
2019-07-30T00:00:00.000Z,0,5,Haskell,OK,33.1542164,-99.7199972
2019-07-30T00:00:00.000Z,2,2,Southaven,MS,34.9873822,-90.0034862
2019-07-30T00:00:00.000Z,0,5,Columbus,OH,39.9622601,-83.0007065
2019-07-28T00:00:00.000Z,0,4,Chicago (Lawndale),IL,41.8539606,-87.7179739
2019-07-28T00:00:00.000Z,5,2,Lake Hallie,WI,44.8827276,-91.4327558
2019-07-28T00:00:00.000Z,1,5,Philadelphia,PA,39.9527237,-75.1635262
2019-07-28T00:00:00.000Z,4,12,Gilroy,CA,37.0065078,-121.5631723
2019-07-28T00:00:00.000Z,0,4,Washington,DC,38.8950368,-77.0365427
2019-07-28T00:00:00.000Z,0,4,Uniontown,PA,39.900076,-79.7164326
2019-07-27T00:00:00.000Z,1,11,Brooklyn,NY,40.6526006,-73.9497211
2019-07-27T00:00:00.000Z,1,3,Wichita,KS,37.6922361,-97.3375448
2019-07-26T00:00:00.000Z,1,3,Kennewick,WA,46.2087066,-119.119919
2019-07-25T00:00:00.000Z,3,1,Albemarle,NC,38.0085107,-78.6086754
2019-07-25T00:00:00.000Z,4,2,Los Angeles,CA,34.0536909,-118.242766
2019-07-23T00:00:00.000Z,2,2,Pembroke Park,FL,25.9845513,-80.17547015837481
2019-07-21T00:00:00.000Z,0,4,Washington,DC,38.8950368,-77.0365427
